node,degree_centrality,betweenness_centrality,community
20963,4.262574595055413e-05,0.0,497
8824,0.00021312872975277067,8.487368975118434e-05,34
8825,0.00046888320545609546,0.00015856228292078484,497
14035,0.0003836317135549872,3.765225418492075e-05,497
8826,8.525149190110827e-05,0.0,1
8827,0.00021312872975277067,5.404318569829006e-05,20
8828,4.262574595055413e-05,0.0,20
8836,0.00046888320545609546,6.139418938631353e-05,34
8837,0.0002557544757033248,4.301174665381511e-06,11
8840,0.00021312872975277067,3.913652740693821e-05,3
8841,4.262574595055413e-05,0.0,3
17444,8.525149190110827e-05,1.5000266808951672e-05,496
8843,8.525149190110827e-05,0.0,496
15993,0.0001278772378516624,2.9448932389163005e-05,497
8786,8.525149190110827e-05,2.3010417120348564e-05,20
4046,0.0005967604433077579,0.00015986301019439315,497
8848,4.262574595055413e-05,0.0,497
4083,8.525149190110827e-05,3.836644201250503e-05,497
8849,4.262574595055413e-05,0.0,497
8851,4.262574595055413e-05,0.0,32
35408,0.00017050298380221653,5.016475168083096e-05,32
8850,0.0005541346973572037,0.0002488784318589543,32
8853,4.262574595055413e-05,0.0,496
8855,0.0001278772378516624,0.00026495716036187977,496
8854,8.525149190110827e-05,6.959654340341426e-05,34
42200,0.00042625745950554135,0.0002643378884503472,34
8856,0.0001278772378516624,0.0,497
8860,0.0001278772378516624,0.0,497
39293,0.0001278772378516624,0.00018038496335801805,11
8864,4.262574595055413e-05,0.0,497
47327,0.0002557544757033248,7.98776879396654e-05,3
34030,4.262574595055413e-05,0.0,496
8870,0.0003836317135549872,8.490381843310289e-05,496
3820,0.00042625745950554135,0.00015687036030615276,496
8872,4.262574595055413e-05,0.0,496
8871,4.262574595055413e-05,0.0,496
8874,0.00017050298380221653,0.0,277
8875,4.262574595055413e-05,0.0,277
782,4.262574595055413e-05,0.0,277
46605,0.00029838022165387895,0.00012592020955727517,32
8879,4.262574595055413e-05,0.0,0
8880,0.00017050298380221653,3.836644201250503e-05,0
15352,8.525149190110827e-05,8.814462080416642e-06,0
8892,0.000980392156862745,0.0001356590997621961,496
5993,4.262574595055413e-05,0.0,497
8894,0.0002557544757033248,3.836644201250503e-05,11
8895,4.262574595055413e-05,0.0,11
369,0.0001278772378516624,4.762983621979894e-06,3
8899,0.0002557544757033248,7.673288402501007e-05,497
8900,4.262574595055413e-05,0.0,497
8898,4.262574595055413e-05,0.0,497
8902,4.262574595055413e-05,0.0,3
8907,4.262574595055413e-05,0.0,67
8909,4.262574595055413e-05,0.0,67
8908,4.262574595055413e-05,0.0,67
8910,8.525149190110827e-05,3.4109727133408283e-06,67
8935,0.00029838022165387895,0.00011205902427876355,3
8936,8.525149190110827e-05,1.2842866625123705e-06,32
30257,0.00021312872975277067,5.985675133580091e-05,32
8937,4.262574595055413e-05,0.0,32
8891,0.00021312872975277067,0.00025861754689965105,0
8941,8.525149190110827e-05,0.0,3
25682,0.00034100596760443307,0.0014677758677161998,3
8945,4.262574595055413e-05,0.0,3
8956,0.00017050298380221653,0.0,3
6794,0.00034100596760443307,0.00014786787797172919,278
8960,4.262574595055413e-05,0.0,278
8958,4.262574595055413e-05,0.0,278
8959,0.00017050298380221653,1.1398246911890878e-06,278
8961,4.262574595055413e-05,0.0,278
8968,0.0008525149190110827,0.000401265655011057,10
8975,8.525149190110827e-05,3.9246095885807615e-06,67
8976,4.262574595055413e-05,0.0,10
8971,4.262574595055413e-05,0.0,10
8970,4.262574595055413e-05,0.0,10
8969,4.262574595055413e-05,0.0,10
8973,4.262574595055413e-05,0.0,10
8974,4.262574595055413e-05,0.0,10
8972,4.262574595055413e-05,0.0,10
8993,4.262574595055413e-05,0.0,11
8992,4.262574595055413e-05,0.0,11
8991,4.262574595055413e-05,0.0,11
35831,4.262574595055413e-05,0.0,3
36176,8.525149190110827e-05,4.068555853233748e-05,21
9000,4.262574595055413e-05,0.0,11
8999,8.525149190110827e-05,3.836644201250503e-05,11
8998,4.262574595055413e-05,0.0,11
9001,4.262574595055413e-05,0.0,3
9003,0.0001278772378516624,0.0,3
9004,8.525149190110827e-05,4.649255044290764e-06,496
4399,8.525149190110827e-05,3.627196070768878e-05,21
9007,4.262574595055413e-05,0.0,3
9008,0.00017050298380221653,0.00012962897598383462,0
9009,4.262574595055413e-05,0.0,3
9010,4.262574595055413e-05,0.0,3
38862,4.262574595055413e-05,0.0,3
9011,4.262574595055413e-05,0.0,3
9036,0.0011082693947144075,0.015509989428388597,32
9033,4.262574595055413e-05,0.0,32
9020,0.0001278772378516624,0.0020108052678390075,32
9023,4.262574595055413e-05,0.0,32
9031,4.262574595055413e-05,0.0,32
9019,4.262574595055413e-05,0.0,32
9035,4.262574595055413e-05,0.0,32
9025,4.262574595055413e-05,0.0,32
9013,4.262574595055413e-05,0.0,32
9022,4.262574595055413e-05,0.0,32
9034,4.262574595055413e-05,0.0,32
9028,4.262574595055413e-05,0.0,32
9021,4.262574595055413e-05,0.0,32
9026,4.262574595055413e-05,0.0,32
9024,4.262574595055413e-05,0.0,32
9027,4.262574595055413e-05,0.0,32
9016,4.262574595055413e-05,0.0,32
9017,4.262574595055413e-05,0.0,32
9032,4.262574595055413e-05,0.0,32
9018,4.262574595055413e-05,0.0,32
9014,4.262574595055413e-05,0.0,32
9030,4.262574595055413e-05,0.0,32
9015,4.262574595055413e-05,0.0,32
9029,4.262574595055413e-05,0.0,32
11005,0.00017050298380221653,1.6667791615883794e-05,34
4320,0.00034100596760443307,3.8882270259280014e-05,497
9045,0.000980392156862745,5.8818767869959225e-05,3
9046,8.525149190110827e-05,6.468043186048414e-08,3
9047,0.0001278772378516624,7.151611372982358e-06,3
9049,0.0001278772378516624,9.940619124706505e-08,11
9048,8.525149190110827e-05,4.786351957675828e-07,3
9050,4.262574595055413e-05,0.0,3
19983,0.00046888320545609546,0.00022559368885991335,0
9053,4.262574595055413e-05,0.0,0
9051,4.262574595055413e-05,0.0,0
9054,4.262574595055413e-05,0.0,0
9061,8.525149190110827e-05,0.0,631
35694,4.262574595055413e-05,0.0,631
18954,0.0001278772378516624,5.1759259235232405e-05,3
9064,4.262574595055413e-05,0.0,3
8865,0.00034100596760443307,7.22536992698811e-06,496
9065,0.0001278772378516624,1.1635087856832364e-06,496
4030,8.525149190110827e-05,2.0511609581391954e-07,496
18944,0.0001278772378516624,1.739429676817386e-05,496
9069,4.262574595055413e-05,0.0,0
22933,0.00029838022165387895,0.005353253905104773,0
46632,8.525149190110827e-05,0.0,496
4333,0.0007246376811594203,0.0003297297435817785,3
9077,4.262574595055413e-05,0.0,3
9078,4.262574595055413e-05,0.0,3
4352,0.00046888320545609546,0.0003530863239771505,20
9105,0.0001278772378516624,1.8118376843833597e-07,497
2084,0.0005115089514066496,7.182781515825081e-05,3
46475,0.00042625745950554135,0.00012710886663265249,496
9110,4.262574595055413e-05,0.0,497
852,0.00034100596760443307,5.460422883075406e-05,34
9115,4.262574595055413e-05,0.0,279
38028,8.525149190110827e-05,0.0,279
9114,4.262574595055413e-05,0.0,279
1930,0.00017050298380221653,1.7092289221525217e-05,10
24340,0.00017050298380221653,7.945548139260834e-06,0
9126,8.525149190110827e-05,0.0,280
17652,0.00029838022165387895,8.886446482054816e-05,20
9129,4.262574595055413e-05,0.0,20
9128,4.262574595055413e-05,0.0,20
9135,4.262574595055413e-05,0.0,0
9136,0.0002557544757033248,6.672614286971625e-05,0
4523,0.0001278772378516624,9.569291177108086e-08,497
6848,4.262574595055413e-05,0.0,3
19302,0.00029838022165387895,0.00020246680516884105,574
9143,4.262574595055413e-05,0.0,574
9141,4.262574595055413e-05,0.0,574
9079,8.525149190110827e-05,9.473195558643217e-08,574
9144,4.262574595055413e-05,0.0,574
9145,4.262574595055413e-05,0.0,574
9142,4.262574595055413e-05,0.0,574
9151,0.00021312872975277067,9.329504428176653e-05,67
24288,0.0001278772378516624,1.4046792938526386e-05,67
9150,8.525149190110827e-05,2.26934878436163e-06,67
9152,0.0001278772378516624,0.0,0
17387,0.00021312872975277067,4.1830343151626286e-05,0
9154,0.00029838022165387895,0.0004332501894444894,0
4789,0.00029838022165387895,9.516312490096496e-07,0
40190,8.525149190110827e-05,7.5042271239661e-05,1383
9157,4.262574595055413e-05,0.0,25
9155,4.262574595055413e-05,0.0,25
7657,8.525149190110827e-05,0.0,67
9156,4.262574595055413e-05,0.0,25
2984,0.00021312872975277067,0.00012487631109630516,25
15094,0.0005541346973572037,0.000186987158803343,3
9158,0.0002557544757033248,0.0002717099777491519,164
9159,4.262574595055413e-05,0.0,3
4578,4.262574595055413e-05,0.0,281
9170,4.262574595055413e-05,0.0,281
9171,0.00017050298380221653,0.0,0
9172,0.00017050298380221653,3.836644201250503e-05,25
9173,4.262574595055413e-05,0.0,25
9174,4.262574595055413e-05,0.0,497
9181,4.262574595055413e-05,0.0,0
9182,4.262574595055413e-05,0.0,0
9183,0.00017050298380221653,3.836644201250503e-05,0
9184,4.262574595055413e-05,0.0,0
9185,0.00017050298380221653,6.458996971802193e-08,0
22310,0.0001278772378516624,9.697035939615168e-05,10
9446,8.525149190110827e-05,7.673288402501007e-05,10
9197,8.525149190110827e-05,3.073162016435765e-05,67
9198,0.00017050298380221653,2.829843306943633e-06,67
9202,0.0001278772378516624,0.0,67
9203,0.00021312872975277067,0.00019215667877129744,67
9205,4.262574595055413e-05,0.0,67
9206,8.525149190110827e-05,0.0,282
9208,8.525149190110827e-05,3.836644201250503e-05,67
9209,0.0001278772378516624,0.0,67
9212,4.262574595055413e-05,0.0,18
22423,0.0001278772378516624,3.85886870695993e-05,18
22687,0.0001278772378516624,6.240989553928682e-05,67
9214,4.262574595055413e-05,0.0,67
9217,0.0002557544757033248,2.1829632768083196e-06,497
2653,0.00021312872975277067,9.905211089115243e-06,10
9222,0.00029838022165387895,8.442481411612813e-05,67
9221,0.0001278772378516624,2.8918941602520547e-05,67
13513,0.0002557544757033248,0.00010582551693262966,3
29546,4.262574595055413e-05,0.0,3
9231,0.0001278772378516624,0.0,3
38998,4.262574595055413e-05,0.0,3
46618,8.525149190110827e-05,9.483866764759193e-06,34
9282,4.262574595055413e-05,0.0,67
45384,0.00021312872975277067,0.00012945358504112267,67
9283,4.262574595055413e-05,0.0,67
39482,0.00021312872975277067,4.070641854616941e-05,0
9287,0.00017050298380221653,2.168347090047883e-05,3
9286,4.262574595055413e-05,0.0,0
9288,4.262574595055413e-05,0.0,3
5404,0.0001278772378516624,2.8297605415575704e-05,0
9289,0.00017050298380221653,0.0,0
9291,0.0003836317135549872,0.00027345192197383253,1383
9292,4.262574595055413e-05,0.0,1383
6304,4.262574595055413e-05,0.0,1383
9290,0.0001278772378516624,0.00011537124225996563,1383
9293,8.525149190110827e-05,1.3735585046122385e-07,1383
9113,0.0008098891730605285,0.00011509932603751509,3
6678,0.0002557544757033248,7.668389613068922e-05,21
9296,4.262574595055413e-05,0.0,3
9297,4.262574595055413e-05,0.0,3
9298,4.262574595055413e-05,0.0,67
9299,4.262574595055413e-05,0.0,67
7198,4.262574595055413e-05,0.0,67
9305,4.262574595055413e-05,0.0,10
9306,4.262574595055413e-05,0.0,10
9304,4.262574595055413e-05,0.0,10
9303,4.262574595055413e-05,0.0,10
9302,0.00029838022165387895,2.4982092270512176e-05,11
9307,4.262574595055413e-05,0.0,283
32592,4.262574595055413e-05,0.0,283
9308,0.0001278772378516624,0.0,67
1604,4.262574595055413e-05,0.0,10
9309,8.525149190110827e-05,3.836644201250503e-05,10
9315,4.262574595055413e-05,0.0,25
16965,0.00017050298380221653,7.673288402501007e-05,25
9314,4.262574595055413e-05,0.0,25
9316,4.262574595055413e-05,0.0,284
9317,0.00017050298380221653,0.0,284
9318,4.262574595055413e-05,0.0,284
41753,0.00034100596760443307,0.00011721699994029575,10
6556,0.0001278772378516624,0.0,67
24197,0.00017050298380221653,5.5857990896940825e-05,571
9320,8.525149190110827e-05,0.0,285
9324,0.00021312872975277067,0.00015047719173974804,10
12233,0.00017050298380221653,3.836644201250503e-05,10
6022,0.00017050298380221653,7.000345098144356e-08,10
9334,8.525149190110827e-05,3.836644201250503e-05,67
12690,0.00029838022165387895,9.050205296830415e-05,67
9333,0.0001278772378516624,3.838377102877084e-05,67
9335,0.00017050298380221653,6.422450052341041e-05,67
9341,0.0001278772378516624,0.0,286
9340,4.262574595055413e-05,0.0,286
6294,0.00017050298380221653,0.0,287
9345,4.262574595055413e-05,0.0,287
9342,4.262574595055413e-05,0.0,287
9346,4.262574595055413e-05,0.0,287
9343,4.262574595055413e-05,0.0,287
9350,0.0001278772378516624,0.0,288
9349,4.262574595055413e-05,0.0,288
9353,8.525149190110827e-05,3.836644201250503e-05,289
20607,0.00021312872975277067,0.00023019865207503018,289
9354,8.525149190110827e-05,3.836644201250503e-05,289
9352,0.00017050298380221653,0.0003452979781125453,289
9356,4.262574595055413e-05,0.0,289
9355,4.262574595055413e-05,0.0,289
1503,0.0014066496163682863,0.0006908420654636334,34
9365,0.00017050298380221653,0.0,0
15720,8.525149190110827e-05,3.836644201250503e-05,10
9368,4.262574595055413e-05,0.0,10
9373,4.262574595055413e-05,0.0,0
19827,0.00017050298380221653,3.911284842757462e-05,0
9375,8.525149190110827e-05,0.0,290
9371,8.525149190110827e-05,7.673288402501007e-05,0
21226,8.525149190110827e-05,3.836644201250503e-05,0
9377,4.262574595055413e-05,0.0,0
9378,8.525149190110827e-05,3.836644201250503e-05,3
24925,0.00017050298380221653,8.854983705645644e-05,0
9379,8.525149190110827e-05,0.0,291
45396,0.00021312872975277067,4.2314248664807436e-05,0
9392,4.262574595055413e-05,0.0,0
32919,0.00021312872975277067,0.0001463921973942274,20
9393,4.262574595055413e-05,0.0,20
9394,4.262574595055413e-05,0.0,20
9396,4.262574595055413e-05,0.0,20
9395,8.525149190110827e-05,3.850638694689408e-06,20
9398,4.262574595055413e-05,0.0,497
9397,0.00017050298380221653,1.0078582043420994e-06,11
4176,0.0003836317135549872,0.00019321994349726196,3
9161,8.525149190110827e-05,1.1290923915843116e-06,0
9405,8.525149190110827e-05,0.0,292
9408,0.0001278772378516624,0.0,0
9412,0.00029838022165387895,0.00015346576805002013,0
9413,4.262574595055413e-05,0.0,0
9414,4.262574595055413e-05,0.0,0
9410,4.262574595055413e-05,0.0,0
9411,4.262574595055413e-05,0.0,0
9418,4.262574595055413e-05,0.0,315
20514,0.00021312872975277067,0.00011819001301479083,315
9417,4.262574595055413e-05,0.0,315
9419,8.525149190110827e-05,7.682646178555718e-07,315
18718,0.00046888320545609546,0.0003279603037458373,496
9420,8.525149190110827e-05,0.0,496
11087,8.525149190110827e-05,2.1643468896038732e-05,20
9147,0.0005115089514066496,0.0005876405144377843,0
9434,0.0002557544757033248,3.806577432019525e-05,32
9435,0.0001278772378516624,2.6528229196765913e-06,32
24365,0.00029838022165387895,1.0280690598729058e-05,0
877,0.0013640238704177323,0.00034868363494649634,0
9442,0.0002557544757033248,0.00010300676172093299,0
9443,0.0001278772378516624,0.0,3
9444,8.525149190110827e-05,0.0,293
1588,8.525149190110827e-05,0.0,67
9456,0.00017050298380221653,1.789460457726617e-05,67
9454,4.262574595055413e-05,0.0,67
11954,8.525149190110827e-05,3.836644201250503e-05,67
9458,8.525149190110827e-05,0.0,294
9459,0.0001278772378516624,0.0,295
9467,0.00029838022165387895,5.595449030210871e-05,0
9468,4.262574595055413e-05,0.0,0
9470,0.00042625745950554135,3.836644201250503e-05,0
6546,8.525149190110827e-05,3.505755708428204e-06,67
9475,0.00017050298380221653,2.004872660047401e-06,67
32007,8.525149190110827e-05,3.986732506088584e-05,67
5301,0.0001278772378516624,0.0,0
9482,4.262574595055413e-05,0.0,296
13676,4.262574595055413e-05,0.0,296
9489,4.262574595055413e-05,0.0,0
14134,0.0001278772378516624,3.836644201250503e-05,0
9490,8.525149190110827e-05,2.356588261026277e-05,0
3063,0.00034100596760443307,0.0002645604733230361,10
14337,0.0001278772378516624,0.0,3
9511,0.0002557544757033248,2.909524190794824e-06,0
9513,0.00034100596760443307,0.0006237726775076739,11
9514,4.262574595055413e-05,0.0,297
43769,4.262574595055413e-05,0.0,297
5467,8.525149190110827e-05,3.836644201250503e-05,0
9515,4.262574595055413e-05,0.0,0
36641,0.00017050298380221653,6.744197575571057e-05,3
1113,0.00046888320545609546,7.9942552136334e-05,3
6804,0.0005115089514066496,0.0004006434726367011,3
9526,4.262574595055413e-05,0.0,3
9527,4.262574595055413e-05,0.0,67
9528,0.00021312872975277067,7.673288402501007e-05,67
9529,4.262574595055413e-05,0.0,67
8262,4.262574595055413e-05,0.0,3
9536,4.262574595055413e-05,0.0,20
31574,0.0005115089514066496,0.00025240919546554234,20
9534,4.262574595055413e-05,0.0,20
9532,4.262574595055413e-05,0.0,20
9533,4.262574595055413e-05,0.0,20
9531,4.262574595055413e-05,0.0,20
9535,4.262574595055413e-05,0.0,20
25541,0.00017050298380221653,4.010305346850708e-06,3
9544,4.262574595055413e-05,0.0,67
21487,8.525149190110827e-05,3.836644201250503e-05,67
11890,0.00017050298380221653,1.9901793747185266e-05,0
9552,0.00034100596760443307,7.036088094469544e-05,67
1351,8.525149190110827e-05,3.5524483344912064e-07,67
9556,0.00017050298380221653,3.836644201250503e-05,67
9557,4.262574595055413e-05,0.0,67
9558,4.262574595055413e-05,0.0,67
9559,0.00029838022165387895,4.1432897659948595e-06,11
2040,0.00021312872975277067,2.1582356782328664e-05,10
17682,0.00042625745950554135,0.00029691692039613673,1
9562,0.00017050298380221653,3.836644201250503e-05,0
9563,4.262574595055413e-05,0.0,0
9568,4.262574595055413e-05,0.0,298
9569,0.00017050298380221653,0.0,298
9570,4.262574595055413e-05,0.0,298
12783,0.00034100596760443307,0.00010601527877555415,67
9572,8.525149190110827e-05,3.836644201250503e-05,67
9573,4.262574595055413e-05,0.0,67
20531,4.262574595055413e-05,0.0,10
9574,0.00017050298380221653,0.0003031717410964415,10
9576,8.525149190110827e-05,0.0,299
6015,0.0001278772378516624,0.0,11
9590,0.0002557544757033248,0.000253890884991389,10
9593,8.525149190110827e-05,3.836644201250503e-05,32
9594,0.0001278772378516624,0.0,32
9596,0.00029838022165387895,2.6991658199707147e-06,10
9601,0.00021312872975277067,0.00011914079569988234,67
9603,0.00017050298380221653,3.836644201250503e-05,10
9602,4.262574595055413e-05,0.0,10
12286,0.0002557544757033248,0.0002441478517901668,67
9604,4.262574595055413e-05,0.0,67
9606,4.262574595055413e-05,0.0,67
9608,0.0001278772378516624,0.0,11
31985,4.262574595055413e-05,0.0,10
9618,8.525149190110827e-05,0.0,300
9619,4.262574595055413e-05,0.0,10
9621,0.00017050298380221653,0.00011509932603751509,67
9620,8.525149190110827e-05,7.673288402501007e-05,67
9626,0.0001278772378516624,0.0,67
9627,0.00017050298380221653,4.496717879634281e-05,496
6305,4.262574595055413e-05,0.0,11
8538,0.0002557544757033248,0.00012983373339954242,11
9630,8.525149190110827e-05,0.0,301
9643,0.00017050298380221653,8.718513468217925e-05,67
39177,0.00029838022165387895,0.00011818382479546201,3
9646,4.262574595055413e-05,0.0,3
9647,8.525149190110827e-05,0.0,497
4669,0.0001278772378516624,1.0495214147586445e-06,3
46859,0.0001278772378516624,4.130187991990979e-05,3
9658,4.262574595055413e-05,0.0,3
21519,4.262574595055413e-05,0.0,0
9659,4.262574595055413e-05,0.0,496
38101,0.00017050298380221653,0.00025867522458139535,496
9663,4.262574595055413e-05,0.0,10
9662,4.262574595055413e-05,0.0,10
9664,4.262574595055413e-05,0.0,10
9665,4.262574595055413e-05,0.0,10
42672,0.0005541346973572037,9.518189660896041e-05,497
8660,0.0002557544757033248,1.1395573397384747e-06,497
9669,0.0002557544757033248,3.836644201250503e-05,10
9668,0.00017050298380221653,3.858790213266571e-05,10
6087,4.262574595055413e-05,0.0,10
9678,0.00021312872975277067,1.3687202349096195e-05,3
9684,0.00029838022165387895,0.00025198230529608967,0
9685,0.00017050298380221653,2.8104681726350973e-05,0
2342,0.0002557544757033248,7.347064809485182e-05,10
37920,0.0001278772378516624,3.102462178609578e-06,0
9690,4.262574595055413e-05,0.0,3
9693,0.00021312872975277067,1.5365748748394503e-07,10
9694,8.525149190110827e-05,4.668907751792933e-06,10
9695,0.0002557544757033248,1.818172414938411e-07,11
9696,8.525149190110827e-05,4.255762809551804e-06,11
39582,0.00017050298380221653,0.00013661938292194078,20
6873,4.262574595055413e-05,0.0,20
9697,0.00042625745950554135,0.00017960750195093495,20
9703,4.262574595055413e-05,0.0,10
9706,4.262574595055413e-05,0.0,10
9708,0.00021312872975277067,3.839746726843455e-05,10
9707,0.00021312872975277067,3.09756937316131e-06,10
9709,4.262574595055413e-05,0.0,67
12603,0.0002557544757033248,8.923952649454004e-05,67
2042,0.00042625745950554135,0.00015347401072157967,10
9711,0.00017050298380221653,0.0,10
9714,0.0002557544757033248,0.00011917197049172267,3
9715,0.00017050298380221653,0.00011628584815026939,67
6907,0.0001278772378516624,0.0,10
9716,4.262574595055413e-05,0.0,10
9719,0.0002557544757033248,3.5132891067113895e-06,10
9727,4.262574595055413e-05,0.0,10
7358,4.262574595055413e-05,0.0,10
9729,0.00017050298380221653,0.0,10
21342,0.00029838022165387895,0.0007628875609094702,0
9731,0.00017050298380221653,2.0622781965404226e-05,10
2221,8.525149190110827e-05,1.3078672993661773e-05,11
9732,8.525149190110827e-05,5.568583322516363e-06,11
41410,0.00029838022165387895,0.0008728880335422176,0
2815,4.262574595055413e-05,0.0,10
9743,0.0001278772378516624,0.0,0
9744,0.00017050298380221653,3.6726904876313745e-05,0
28326,8.525149190110827e-05,1.0538900746546866e-06,0
9759,0.0001278772378516624,0.0,497
9761,0.00042625745950554135,0.0003068062035008545,0
9762,0.0003836317135549872,0.00011985112177297659,497
9763,8.525149190110827e-05,3.586080104275133e-05,10
9765,4.262574595055413e-05,0.0,11
9767,8.525149190110827e-05,1.821768376662157e-08,496
9764,0.00042625745950554135,0.0004961684321087389,497
9766,4.262574595055413e-05,0.0,11
9820,0.00017050298380221653,2.8942721659239052e-05,3
601,0.0007246376811594203,0.0006013943542981921,3
5514,0.0007246376811594203,0.00021325671219450383,0
33661,8.525149190110827e-05,0.0,3
9775,4.262574595055413e-05,0.0,0
9777,8.525149190110827e-05,0.0,302
16838,8.525149190110827e-05,0.0,0
9782,0.00029838022165387895,5.5904833978965624e-05,0
9781,0.00017050298380221653,2.272414787240867e-05,0
9780,0.00042625745950554135,0.00020801463468176915,0
9783,4.262574595055413e-05,0.0,0
9779,0.0001278772378516624,0.0,0
9784,4.262574595055413e-05,0.0,0
9785,8.525149190110827e-05,0.0,303
9788,8.525149190110827e-05,6.925993708586677e-07,10
9791,8.525149190110827e-05,0.0,3
5666,0.002259164535379369,0.0010751514678854197,3
9792,8.525149190110827e-05,4.7365977793216093e-07,11
16759,0.0008098891730605285,0.0002787376296159081,0
2864,0.00017050298380221653,3.493869162961287e-06,10
9797,8.525149190110827e-05,0.0,304
9798,8.525149190110827e-05,9.539900557983625e-06,11
6352,0.0001278772378516624,1.5649130776045194e-05,67
9800,8.525149190110827e-05,3.509148779994165e-07,67
31484,0.0001278772378516624,9.824249186949182e-05,0
9802,0.00017050298380221653,2.2364631857588524e-06,3
7329,4.262574595055413e-05,0.0,10
9806,0.00021312872975277067,5.676517545981041e-05,10
9807,0.0005541346973572037,0.0002848541650898541,10
9810,4.262574595055413e-05,0.0,10
9811,4.262574595055413e-05,0.0,10
9812,4.262574595055413e-05,0.0,10
9813,4.262574595055413e-05,0.0,10
9808,4.262574595055413e-05,0.0,10
9809,4.262574595055413e-05,0.0,10
9814,8.525149190110827e-05,0.0,0
41713,0.0002557544757033248,0.00011173632793206886,0
9815,4.262574595055413e-05,0.0,0
9816,4.262574595055413e-05,0.0,0
39296,4.262574595055413e-05,0.0,0
9823,0.0003836317135549872,0.00010045131390893093,0
32090,0.00017050298380221653,3.836644201250503e-05,0
9822,4.262574595055413e-05,0.0,0
9372,4.262574595055413e-05,0.0,3
9828,0.0005541346973572037,0.00011586511674053448,3
9829,0.00017050298380221653,5.6918524536592126e-05,5
9830,4.262574595055413e-05,0.0,3
9831,0.0003836317135549872,4.6996863727722024e-05,0
9827,0.00021312872975277067,0.00012054044896325376,67
9832,8.525149190110827e-05,6.15831111240472e-05,10
9833,4.262574595055413e-05,0.0,10
5176,0.0009377664109121909,0.0004493312138520154,0
9836,4.262574595055413e-05,0.0,3
9624,4.262574595055413e-05,0.0,11
9838,4.262574595055413e-05,0.0,315
6587,4.262574595055413e-05,0.0,315
9839,4.262574595055413e-05,0.0,305
12272,4.262574595055413e-05,0.0,305
24306,0.00017050298380221653,8.808600725591516e-05,0
9840,4.262574595055413e-05,0.0,0
9870,0.0003836317135549872,7.535961188073989e-05,10
10254,0.00017050298380221653,1.5544364000441438e-05,10
9876,4.262574595055413e-05,0.0,0
12885,0.0005541346973572037,0.0010526565154492544,0
9878,4.262574595055413e-05,0.0,0
9880,4.262574595055413e-05,0.0,0
9877,4.262574595055413e-05,0.0,0
6523,0.0003836317135549872,7.509334688881877e-05,0
9881,0.00017050298380221653,0.0,0
9884,0.00021312872975277067,4.8835334346225296e-05,0
9885,4.262574595055413e-05,0.0,0
3586,0.00021312872975277067,9.380334146159181e-07,25
9890,0.0002557544757033248,0.0002166178772363006,0
9891,0.00021312872975277067,7.434529022503633e-05,0
3279,0.00021312872975277067,0.00021227228518978883,10
9892,0.0001278772378516624,0.0,0
29405,0.0001278772378516624,4.660265753219269e-05,0
9895,0.00017050298380221653,5.506089573553672e-05,1
37253,8.525149190110827e-05,3.836644201250503e-05,10
9896,4.262574595055413e-05,0.0,10
9904,0.0002557544757033248,1.0340815321675334e-05,497
17377,0.00034100596760443307,6.456431168657798e-05,20
9905,4.262574595055413e-05,0.0,295
9906,0.00021312872975277067,4.3642535786878494e-05,21
42466,0.0001278772378516624,1.760999013222906e-05,0
9908,0.00042625745950554135,0.0004569255039493723,0
9149,4.262574595055413e-05,0.0,32
11423,8.525149190110827e-05,3.836644201250503e-05,32
130,8.525149190110827e-05,6.795714113396474e-07,0
9910,0.00042625745950554135,0.00025693535247793596,0
27737,0.0001278772378516624,0.0,0
9918,0.00042625745950554135,0.0008979793597392672,0
42071,4.262574595055413e-05,0.0,0
9921,0.00021312872975277067,0.0,0
9923,0.0001278772378516624,0.0,21
9672,8.525149190110827e-05,8.920939487889345e-07,0
9924,8.525149190110827e-05,0.0,11
9926,4.262574595055413e-05,0.0,11
9929,0.0007672634271099744,0.001175941474865485,0
9928,4.262574595055413e-05,0.0,0
9930,4.262574595055413e-05,0.0,0
9199,0.00021312872975277067,7.822719013602264e-07,0
9932,0.00021312872975277067,0.0005011546717484719,0
16731,0.00029838022165387895,0.00013316892707995731,0
9778,0.00021312872975277067,5.1692904687165404e-05,0
9661,0.00017050298380221653,4.492620129529847e-05,20
15574,0.0002557544757033248,0.0003069828960756375,20
9939,0.00021312872975277067,3.4058139535335494e-05,0
9940,0.00029838022165387895,7.361975190925952e-06,0
9944,4.262574595055413e-05,0.0,0
9949,4.262574595055413e-05,0.0,67
9961,8.525149190110827e-05,0.0,67
9956,4.262574595055413e-05,0.0,67
9959,4.262574595055413e-05,0.0,67
9952,8.525149190110827e-05,2.436230437099352e-05,67
9954,4.262574595055413e-05,0.0,67
9950,4.262574595055413e-05,0.0,67
9958,4.262574595055413e-05,0.0,67
9955,0.00034100596760443307,0.00041276923519568,67
5983,4.262574595055413e-05,0.0,67
9951,4.262574595055413e-05,0.0,67
9957,4.262574595055413e-05,0.0,67
9953,4.262574595055413e-05,0.0,67
9960,8.525149190110827e-05,0.0,67
6197,8.525149190110827e-05,5.7690424231775683e-05,67
9964,4.262574595055413e-05,0.0,0
44353,0.00034100596760443307,0.00022453964848793807,0
9977,0.00034100596760443307,8.05818468505218e-05,0
9979,4.262574595055413e-05,0.0,0
